Symbol,Name,Country;
NGVC,Natural Grocers by Vitamin Cottage Inc. Common Stock,United States;
NGVT,Ingevity Corporation Common Stock ,United States;
NHC,National HealthCare Corporation Common Stock,United States;
NHI,National Health Investors Inc. Common Stock,United States;
NHS,Neuberger Berman High Yield Strategies Fund,United States;
NHTC,Natural Health Trends Corp. Common Stock,United States;
NHWK,NightHawk Biosciences Inc. Common Stock,United States;
NI,NiSource Inc Common Stock,United States;
NIC,Nicolet Bankshares Inc. Common Stock,United States;
NICE,NICE Ltd American Depositary Shares,Israel;
NICK,Nicholas Financial Inc. Common Stock,United States;
NIE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,United States;
NIM,Nuveen Select Maturities Municipal Fund Common Stock,United States;
NINE,Nine Energy Service Inc. Common Stock,United States;
NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,United States;
NIOBW,NioCorp Developments Ltd. Warrant,United States;
NISN,NiSun International Enterprise Development Group Co. Ltd. Class A Common Shares,China;
NIU,Niu Technologies American Depositary Shares,China;
NI^B,NiSource Inc Depositary Shares representing 1/1000th ownership interest in a share of 6.50% Series B Preferred Stock and 1/1000th ownership interest in a share of Series B-1 Preferred Stock,United States;
NJR,NewJersey Resources Corporation Common Stock,United States;
NKE,Nike Inc. Common Stock,United States;
NKGN,NKGen Biotech Inc. Common Stock,United States;
NKLA,Nikola Corporation Common Stock,United States;
NKSH,National Bankshares Inc. Common Stock,United States;
NKTR,Nektar Therapeutics  Common Stock,United States;
NKTX,Nkarta Inc. Common Stock,United States;
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,United States;
NL,NL Industries Inc. Common Stock,United States;
NLOP,Net Lease Office Properties Common Shares of Beneficial Interest,United States;
NLSP,NLS Pharmaceutics Ltd. Ordinary Shares,Switzerland;
NLSPW,NLS Pharmaceutics Ltd. Warrant,Switzerland;
NLY,Annaly Capital Management Inc. Common Stock,United States;
NLY^F,Annaly Capital Management Inc 6.95% Series F,United States;
NLY^G,Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States;
NLY^I,Annaly Capital Management Inc 6.750% Series I Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States;
NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,;
NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,;
NMFC,New Mountain Finance Corporation Common Stock,United States;
NMFCZ,New Mountain Finance Corporation 8.250% Notes due 2028,United States;
NMG,Nouveau Monde Graphite Inc. Common Shares,;
NMI,Nuveen Municipal Income Fund Inc. Common Stock,United States;
NMIH,NMI Holdings Inc. Class A Common Stock,United States;
NML,Neuberger Berman Energy Infrastructure and Income Fund Inc. Common Stock,;
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,Greece;
NMR,Nomura Holdings Inc ADR American Depositary Shares,Japan;
NMRA,Neumora Therapeutics Inc. Common Stock,United States;
NMRK,Newmark Group Inc. Class A Common Stock,United States;
NMS,Nuveen Minnesota Quality Municipal Income Fund ,United States;
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,United States;
NMTC,NeuroOne Medical Technologies Corporation Common Stock,United States;
NMZ,Nuveen Municipal High Income Opportunity Fund Common Stock $0.01 par value per share,United States;
NM^H,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perp. Preferred Series H%,Monaco;
NN,NextNav Inc. Common Stock,United States;
NNAG,99 Acquisition Group Inc. Class A Common Stock,United States;
NNAGR,99 Acquisition Group Inc. Right,United States;
NNAGU,99 Acquisition Group Inc. Unit ,United States;
NNBR,NN Inc. Common Stock,United States;
NNDM,Nano Dimension Ltd. American Depositary Shares,Israel;
NNG.WA,NANOGROUP,Poland;
NNI,Nelnet Inc. Common Stock,United States;
NNN,NNN REIT Inc. Common Stock,United States;
NNOX,NANO-X IMAGING LTD Ordinary Shares,Israel;
NNVC,NanoViricides Inc. Common Stock,United States;
NNY,Nuveen New York Municipal Value Fund Common Stock,United States;
NOA,North American Construction Group Ltd. Common Shares (no par),Canada;
NOAH,Noah Holdings Limited American Depositary Shares,China;
NOC,Northrop Grumman Corporation Common Stock,United States;
NODK,NI Holdings Inc. Common Stock,United States;
NOG,Northern Oil and Gas Inc. Common Stock,United States;
NOK,Nokia Corporation Sponsored American Depositary Shares,Finland;
NOM,Nuveen Missouri Quality Municipal Income Fund ,United States;
NOMD,Nomad Foods Limited Ordinary Shares,United Kingdom;
NOTE,FiscalNote Holdings Inc. Class A common stock,United States;
NOTV,Inotiv Inc. Common Stock,United States;
NOV,NOV Inc. Common Stock,United States;
NOVA,Sunnova Energy International Inc. Common Stock,United States;
NOVT,Novanta Inc. Common Stock,United States;
NOW,ServiceNow Inc. Common Stock,United States;
NPAB,New Providence Acquisition Corp. II Class A Common Stock,United States;
NPCE,Neuropace Inc. Common Stock,United States;
NPCT,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,;
NPFD,Nuveen Variable Rate Preferred & Income Fund Common Shares,;
NPK,National Presto Industries Inc. Common Stock,United States;
NPO,Enpro Inc. Common Stock,United States;
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,United States;
NPWR,NET Power Inc. Class A Common Stock,;
NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock,United States;
NR,Newpark Resources Inc. Common Stock,United States;
NRAC,Northern Revival Acquisition Corporation Class A Ordinary Share,United States;
NRACU,Northern Revival Acquisition Corporation Unit,United States;
NRACW,Northern Revival Acquisition Corporation Warrant,United States;
NRBO,NeuroBo Pharmaceuticals Inc. Common Stock,United States;
NRC,National Research Corporation Common Stock (Delaware),United States;
NRDS,NerdWallet Inc. Class A Common Stock,United States;
NRDY,Nerdy Inc. Class A Common Stock,United States;
NREF,NexPoint Real Estate Finance Inc. Common Stock,United States;
NREF^A,NexPoint Real Estate Finance Inc. 8.50% Series A Cumulative Redeemable Preferred Stock,United States;
NRG,NRG Energy Inc. Common Stock,United States;
NRGV,Energy Vault Holdings Inc. Common Stock,United States;
NRIM,Northrim BanCorp Inc Common Stock,United States;
NRIX,Nurix Therapeutics Inc. Common stock,United States;
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund ,United States;
NRO,Neuberger Berman Real Estate Securities Income Fund Inc.,United States;
NRP,Natural Resource Partners LP Limited Partnership,United States;
NRSN,NeuroSense Therapeutics Ltd. Ordinary Shares,Israel;
NRSNW,NeuroSense Therapeutics Ltd. Warrant,Israel;
NRT,North European Oil Royality Trust Common Stock,United States;
NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),United States;
NRXP,NRX Pharmaceuticals Inc. Common Stock,United States;
NRXPW,NRX Pharmaceuticals Inc. Warrant,United States;
NRXS,Neuraxis Inc. Common Stock,;
NS,Nustar Energy L.P.  Common Units,United States;
NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,United States;
NSA^A,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share),United States;
NSC,Norfolk Southern Corporation Common Stock,United States;
NSIT,Insight Enterprises Inc. Common Stock,United States;
NSP,Insperity Inc. Common Stock,United States;
NSPR,InspireMD Inc. Common Stock,Israel;
NSS,NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043,United States;
NSSC,NAPCO Security Technologies Inc. Common Stock,United States;
NSTB,Northern Star Investment Corp. II Class A Common stock,;
NSTG,NanoString Technologies Inc. Common Stock,United States;
NSTS,NSTS Bancorp Inc. Common Stock,United States;
NSYS,Nortech Systems Incorporated Common Stock,United States;
NS^A,Nustar Energy L.P. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,United States;
NS^B,Nustar Energy L.P. 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,United States;
NS^C,Nustar Energy L.P. 9.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,United States;
NTAP,NetApp Inc. Common Stock,United States;
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,Bermuda;
NTBL,Notable Labs Ltd. Ordinary Shares,Israel;
NTC.WA,NTCAPITAL,Poland;
NTCO,Natura &Co Holding S.A. American Depositary Shares ,Brazil;
NTCT,NetScout Systems Inc. Common Stock,United States;
NTES,NetEase Inc. American Depositary Shares,China;
NTG,Tortoise Midstream Energy Fund Inc. Common Stock,;
NTGR,NETGEAR Inc. Common Stock,United States;
NTIC,Northern Technologies International Corporation Common Stock,United States;
NTIP,Network-1 Technologies Inc. Common Stock,United States;
NTLA,Intellia Therapeutics Inc. Common Stock,United States;
NTNX,Nutanix Inc. Class A Common Stock,United States;
NTR,Nutrien Ltd. Common Shares,Canada;
NTRA,Natera Inc. Common Stock,United States;
NTRB,Nutriband Inc. Common Stock,United States;
NTRBW,Nutriband Inc. Warrant,United States;
NTRS,Northern Trust Corporation Common Stock,United States;
NTRSO,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,United States;
NTST,NetSTREIT Corp. Common Stock,United States;
NTT.WA,NTTSYSTEM,Poland;
NTWK,NetSol Technologies Inc. Common  Stock,United States;
NTZ,Natuzzi S.p.A.,Italy;
NU,Nu Holdings Ltd. Class A Ordinary Shares,Cayman Islands;
NUBI,Nubia Brand International Corp. Class A Common Stock,United States;
NUBIU,Nubia Brand International Corp. Unit,United States;
NUBIW,Nubia Brand International Corp. Warrant,United States;
NUE,Nucor Corporation Common Stock,United States;
NUKK,Nukkleus Inc. Common Stock,China;
NUKKW,Nukkleus Inc. Warrants,China;
NURO,NeuroMetrix Inc. Common Stock,United States;
NUS,Nu Skin Enterprises Inc. Common Stock,United States;
NUTX,Nutex Health Inc. Common Stock,United States;
NUV,Nuveen Municipal Value Fund Inc. Common Stock,United States;
NUVB,Nuvation Bio Inc. Class A Common Stock,United States;
NUVL,Nuvalent Inc. Class A Common Stock,United States;
NUW,Nuveen AMT-Free Municipal Value Fund,United States;
NUWE,Nuwellis Inc. Common Stock,United States;
NUZE,NuZee Inc. Common Stock,United States;
NVA.WA,PANOVA,Poland;
NVAC,NorthView Acquisition Corporation Common Stock,United States;
NVACR,NorthView Acquisition Corporation Rights,United States;
NVACW,NorthView Acquisition Corporation Warrant,United States;
NVAX,Novavax Inc. Common Stock,United States;
NVCR,NovoCure Limited Ordinary Shares,Jersey;
NVCT,Nuvectis Pharma Inc. Common Stock,United States;
NVDA,NVIDIA Corporation Common Stock,United States;
NVEC,NVE Corporation Common Stock,United States;
NVEE,NV5 Global Inc. Common Stock,United States;
NVEI,Nuvei Corporation Subordinate Voting Shares,Canada;
NVFY,Nova Lifestyle Inc. Common Stock,United States;
NVG,Nuveen AMT-Free Municipal Credit Income Fund ,United States;
NVG.WA,NOVAVISGR,Poland;
NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),Isle of Man;
NVIV,InVivo Therapeutics Holdings Corp Common Stock,United States;
NVMI,Nova Ltd. Ordinary Shares,Israel;
NVNI,Nvni Group Limited Ordinary Shares,Cayman Islands;
NVNIW,Nvni Group Limited Warrants,Cayman Islands;
NVNO,enVVeno Medical Corporation Common Stock,United States;
NVO,Novo Nordisk A/S Common Stock,Denmark;
NVOS,Novo Integrated Sciences Inc. Common Stock,United States;
NVR,NVR Inc. Common Stock,United States;
NVRI,Enviri Corporation Common Stock,United States;
NVRO,Nevro Corp. Common Stock,United States;
NVS,Novartis AG Common Stock,Switzerland;
NVST,Envista Holdings Corporation Common Stock,United States;
NVT,nVent Electric plc Ordinary Shares ,United Kingdom;
NVTA,Invitae Corporation Common Stock,United States;
NVTS,Navitas Semiconductor Corporation Common Stock,United States;
NVVE,Nuvve Holding Corp. Common Stock,China;
NVVEW,Nuvve Holding Corp. Warrant,China;
NVX,NOVONIX Limited American Depository Shares,Australia;
NWBI,Northwest Bancshares Inc. Common Stock,United States;
NWE,NorthWestern Energy Group Inc. Common Stock,United States;
NWFL,Norwood Financial Corp. Common Stock,United States;
NWG,NatWest Group plc American Depositary Shares (each representing two (2) Ordinary Shares),United Kingdom;
NWG.WA,NEWAG,Poland;
NWGL,Nature Wood Group Limited American Depositary Shares,China;
NWL,Newell Brands Inc. Common Stock,United States;
NWLI,National Western Life Group Inc. Class A Common Stock,United States;
NWN,Northwest Natural Holding Company Common Stock,United States;
NWPX,Northwest Pipe Company Common Stock,United States;
NWS,News Corporation Class B Common Stock,United States;
NWSA,News Corporation Class A Common Stock,United States;
NWTN,NWTN Inc. Class B Ordinary Shares,United Arab Emirates;
NWTNW,NWTN Inc. Warrant,United Arab Emirates;
NX,Quanex Building Products Corporation Common Stock,United States;
NXC,Nuveen California Select Tax-Free Income Portfolio Common Stock,United States;
NXDT,NexPoint Diversified Real Estate Trust Common Stock,United States;
NXDT^A,NexPoint Diversified Real Estate Trust 5.50% Series A Cumulative Preferred Shares ($25.00 liquidation preference per share),United States;
NXE,Nexgen Energy Ltd. Common Shares,Canada;
NXG,NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,;
NXG.WA,NEXITY,Poland;
NXGL,NexGel Inc Common Stock,United States;
NXGLW,NexGel Inc Warrant,United States;
NXJ,Nuveen New Jersey Qualified Municipal Fund ,United States;
NXL,Nexalin Technology Inc. Common Stock,United States;
NXLIW,Nexalin Technology Inc. Warrant,United States;
NXN,Nuveen New York Select Tax-Free Income Portfolio Common Stock,United States;
NXP,Nuveen Select Tax Free Income Portfolio Common Stock,United States;
NXPI,NXP Semiconductors N.V. Common Stock,Netherlands;
NXPL,NextPlat Corp Common Stock,United States;
NXPLW,NextPlat Corp Warrants,United States;
NXRT,NexPoint Residential Trust Inc. Common Stock,United States;
NXST,Nexstar Media Group Inc. Common Stock,United States;
NXT,Nextracker Inc. Class A Common Stock,United States;
NXTC,NextCure Inc. Common Stock,United States;
NXTP,NextPlay Technologies Inc. Common Stock,United States;
NXU,Nxu Inc. Class A Common Stock,United States;
NYAX,Nayax Ltd. Ordinary Shares,Israel;
NYC,American Strategic Investment Co. Class A Common Stock,;
NYCB,New York Community Bancorp Inc. Common Stock,United States;
NYCB^A,New York Community Bancorp Inc. Depositary shares each representing a 1/40th interest in a share of Fixed-to-Floating Rate Series A Noncumulative Perpetual Preferred Stock,United States;
NYCB^U,New York Community Bancorp Inc. New York Community Capital Tr V (BONUSES),United States;
NYMT,New York Mortgage Trust Inc. Common Stock,United States;
NYMTL,New York Mortgage Trust Inc. 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock $0.01 par value per share,United States;
NYMTM,New York Mortgage Trust Inc. 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States;
NYMTN,New York Mortgage Trust Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States;
NYMTZ,New York Mortgage Trust Inc. 7.000% Series G Cumulative Redeemable Preferred Stock $0.01 par value per share,United States;
NYT,New York Times Company (The) Common Stock,United States;
NYXH,Nyxoah SA Ordinary Shares,Belgium;
NZF,Nuveen Municipal Credit Income Fund ,United States;
O,Realty Income Corporation Common Stock,United States;
OABI,OmniAb Inc. Common Stock,United States;
OAKUU,Oak Woods Acquisition Corporation Unit,Canada;
OAK^A,Oaktree Capital Group LLC 6.625% Series A Preferred units,United States;
OAK^B,Oaktree Capital Group LLC 6.550% Series B Preferred Units,United States;
